config_id,topk,min_subjects_param,p0_inflate,p0_effective,use_fdr,alpha,phase,pc,lag_ms,src,dst,region_src,region_dst,k,n_subjects,total_subjects_in_dir,p_value,q_value,significant
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,100,TP10,T8,Temporal,Temporal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,100,F8,FC6,Other,Frontocentral,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,100,TP9,T7,Temporal,Temporal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,100,CP6,T8,Parietal,Temporal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,100,FC2,Cz,Frontocentral,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,100,T8,FC6,Temporal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,100,Pz,CP2,Parietal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,150,TP10,T8,Temporal,Temporal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,150,Fz,FC2,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,150,F8,FC6,Other,Frontocentral,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,150,F7,FC5,Other,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,TP10,T8,Temporal,Temporal,8,12,12,1.7167849919707603e-08,1.1365116646846434e-06,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,F7,FC5,Other,Frontocentral,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,F8,FC6,Other,Frontocentral,8,12,12,1.7167849919707603e-08,1.1365116646846434e-06,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,FC1,FC2,Frontocentral,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,CP1,Cz,Parietal,Frontocentral,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,Pz,CP2,Parietal,Parietal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,FC2,FC1,Frontocentral,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,CP1,Pz,Parietal,Parietal,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,CP2,Pz,Parietal,Parietal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,CP2,Cz,Parietal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,Pz,P4,Parietal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,Pz,CP1,Parietal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,Cz,FC2,Frontocentral,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc1,200,P4,FC5,Parietal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,F7,FC5,Other,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,PO9,O1,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,PO10,O2,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,Oz,O2,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,Fp1,FC5,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,F3,Fp2,Frontocentral,Frontal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,FC1,Fp1,Frontocentral,Frontal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,Pz,Fp2,Parietal,Frontal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,FC2,Fp1,Frontocentral,Frontal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,Oz,Fp2,Occipital,Frontal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,Oz,Fp1,Occipital,Frontal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,PO10,Oz,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,0,O2,Oz,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,Fp1,Pz,Frontal,Parietal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,Fp1,P4,Frontal,Parietal,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,Fp2,P4,Frontal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,Fp2,Pz,Frontal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,Fp2,P3,Frontal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,O1,Oz,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,Oz,O2,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,F7,P4,Other,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,50,Fp1,FC5,Frontal,Frontocentral,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,100,Fp1,FC1,Frontal,Frontocentral,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,100,FC2,Fp1,Frontocentral,Frontal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,100,Fp1,T7,Frontal,Temporal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,150,F8,T8,Other,Temporal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,150,Fp2,F4,Frontal,Frontocentral,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,150,Fp2,CP5,Frontal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,150,CP1,T8,Parietal,Temporal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,F7,FC5,Other,Frontocentral,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,F8,T8,Other,Temporal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,F8,FC6,Other,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,Fp2,CP5,Frontal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,Fp2,F4,Frontal,Frontocentral,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,Fp2,P7,Frontal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,Fp2,P3,Frontal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,Fp1,F3,Frontal,Frontocentral,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,CP1,T8,Parietal,Temporal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,Fp1,P4,Frontal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc2,200,Fp1,Pz,Frontal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,O1,PO9,Occipital,Occipital,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,O2,PO10,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,Fp1,F4,Frontal,Frontocentral,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,Fp1,F7,Frontal,Other,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,O2,O1,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,Fz,O2,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,CP6,O2,Parietal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,P3,P8,Parietal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,Fp2,F3,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,F3,F7,Frontocentral,Other,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,Fp1,F3,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,Fp2,F4,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,TP10,PO10,Temporal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,0,F3,PO10,Frontocentral,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,Fp1,F4,Frontal,Frontocentral,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,CP2,Pz,Parietal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,TP9,Pz,Temporal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,CP1,Pz,Parietal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,Fp1,F7,Frontal,Other,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,P8,PO10,Parietal,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,O2,PO10,Occipital,Occipital,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,Fz,O2,Frontal,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,F3,O1,Frontocentral,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,P3,Oz,Parietal,Occipital,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,Fz,Oz,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,P3,O1,Parietal,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,TP9,PO9,Temporal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,TP10,PO10,Temporal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,50,Fp2,F8,Frontal,Other,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,100,CP1,P8,Parietal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,100,P3,TP10,Parietal,Temporal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,100,P4,P7,Parietal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,150,Fp1,F7,Frontal,Other,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,150,P3,P8,Parietal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,F4,PO9,Frontocentral,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,F4,PO10,Frontocentral,Occipital,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,F3,PO10,Frontocentral,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,P8,PO10,Parietal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,TP9,PO9,Temporal,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,Oz,P8,Occipital,Parietal,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,Fz,P8,Frontal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,O1,P8,Occipital,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,P3,Oz,Parietal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,CP1,TP10,Parietal,Temporal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,LiftOff__Replace,pc3,200,P3,O1,Parietal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp2,F4,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,F4,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,T8,Frontal,Temporal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,F3,Frontal,Frontocentral,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,TP10,Frontal,Temporal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,P8,Frontal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,PO10,Frontal,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp2,P8,Frontal,Parietal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp2,PO10,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,PO9,Frontal,Occipital,6,12,12,1.1631110694196138e-05,0.0001924948819889461,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp2,P7,Frontal,Parietal,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,P7,Frontal,Parietal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp1,O1,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp2,PO9,Frontal,Occipital,5,12,12,0.00019101831309747746,0.0011708715117641675,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,0,Fp2,T8,Frontal,Temporal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,50,Fp2,O1,Frontal,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,50,Fp2,Oz,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,50,Fp2,O2,Frontal,Occipital,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,50,PO10,O2,Occipital,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,P3,Fp1,Parietal,Frontal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,F7,Fp1,Other,Frontal,4,12,12,0.0023033026213961152,0.005753910699487654,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,O2,Fp1,Occipital,Frontal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,Fp1,Fp2,Frontal,Frontal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,P4,Fp1,Parietal,Frontal,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,Fp2,PO10,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,Fp2,PO9,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
cfg010_topk10_min3_p0x5,10,3,5.0,0.05040322580645161,True,0.05,Replace__BothReleased,pc1,100,Fp1,PO10,Frontal,Occipital,3,12,12,0.01999016322955004,0.01999016322955004,True
